Clap, Swipe Down With Left, Swipe Down With Right, Swipe To Left, Swipe To Right, Swipe Up With Left, Swipe Up With Right, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424496791641444, Infinity, Infinity, Infinity, Infinity, Infinity, Infinity, 
0.424334219485876, Infinity, 0.436938680284127, Infinity, 0.246375630810045, Infinity, Infinity, 
0.419856235464346, 0.464571649784124, 0.424633942287107, 0.320028829725921, 0.233547794501224, 0.28949207917733, 0.321335973796737, 
0.41980832844268, 0.46453370435513, 0.424571579172047, 0.319939845503683, 0.233524498427494, 0.289431298668528, 0.321260833031542, 
0.419771686148908, 0.464504551076651, 0.424540299644096, 0.319862468345698, 0.233512249086352, 0.289394148810863, 0.321218448011993, 
0.419751443871645, 0.464464144860037, 0.424511892911825, 0.319805729711029, 0.23348267360503, 0.289353045866963, 0.32119487281601, 
0.419699238471566, 0.464390411953852, 0.424456459920907, 0.319729735258281, 0.233414328008057, 0.289266456333576, 0.321144046964551, 
0.419620114904835, 0.464294621935416, 0.424387228630741, 0.319642582581119, 0.233299516709189, 0.289146333310723, 0.321053543802735, 
0.419536940329601, 0.464211238307467, 0.424317421801688, 0.319558581003658, 0.23318378594521, 0.28902954598896, 0.320964397828716, 
0.419446353856022, 0.464124832781898, 0.424242475021111, 0.319477294243005, 0.233074323486394, 0.288918665175813, 0.320867393229283, 
0.419372636853904, 0.464057713014899, 0.424182738732681, 0.319419357837754, 0.232964701228949, 0.288827862161362, 0.320789817757781, 
0.419339803389975, 0.464030688715119, 0.424138350070518, 0.319396428862596, 0.232903435204799, 0.288783077643922, 0.320752593681923, 
0.419321840967969, 0.46401720573771, 0.424098106025517, 0.319382831969395, 0.232877821608081, 0.288761130599607, 0.320733128707984, 
0.419270565146732, 0.463959365959402, 0.424032436990415, 0.31933053029412, 0.232809699085381, 0.288700730159641, 0.320671216053962, 
0.419258347012056, 0.463944470018341, 0.424010103654459, 0.319318875030053, 0.232791095824061, 0.28869103976956, 0.320654215077506, 
0.419248341804948, 0.463933259103931, 0.423995717317593, 0.319310298187941, 0.232775610603169, 0.288681367304701, 0.320641774971575, 
0.419195472429058, 0.463899450247711, 0.423941680630987, 0.319260825379979, 0.232732799418761, 0.288639520340046, 0.320595230175237, 
0.41917929432603, 0.463888571914609, 0.423915198406085, 0.31923856163409, 0.232718995345037, 0.288625651983677, 0.320572108909749, 
0.419103664768994, 0.463834506081921, 0.423843413850166, 0.319159924733747, 0.232656802745917, 0.288549722875136, 0.320484525123022, 
0.419070979699224, 0.463815329195112, 0.423813938237631, 0.319127722777236, 0.232645251747455, 0.288531932158418, 0.320440622116977, 
0.419054810236268, 0.463805545829074, 0.42379918975048, 0.319112242605644, 0.232637894828963, 0.288522423824582, 0.320418571040638, 
0.418988914387233, 0.463749603138103, 0.423752036132209, 0.319058764522995, 0.232582608969051, 0.288458965190159, 0.320345356040451, 
0.418915988744781, 0.463681691798214, 0.423708859078025, 0.318998700474593, 0.232535080985033, 0.288387641712946, 0.320260943932281, 
0.418805243143361, 0.463603957988372, 0.423645240552492, 0.318916961396027, 0.232486493684686, 0.288305865807065, 0.32016121689948, 
0.41869208039538, 0.463520246703217, 0.423585292326925, 0.318836672057166, 0.232447858354698, 0.288224195347466, 0.320069040626345, 
0.41864186807518, 0.463483359758883, 0.423561407352352, 0.318800805426771, 0.23244529329799, 0.288193760841479, 0.320027787424842, 
0.418610469787664, 0.463463555582184, 0.423547890229518, 0.318782719290657, 0.232440666277387, 0.288176008175633, 0.32000557167729, 
0.418602018780344, 0.463462113093034, 0.423546408144187, 0.318779196205164, 0.232449746842109, 0.288173491180341, 0.319999755887025, 
0.418610930232351, 0.463477189616795, 0.423558138218687, 0.31879042127983, 0.232473790248005, 0.288190207737268, 0.320012729471656, 
0.418624058955195, 0.46349590673009, 0.423571370820942, 0.31881139284459, 0.232503660368978, 0.288216961917485, 0.320034606456967, 
0.418578246820477, 0.463456442069733, 0.423549413517934, 0.318782166017409, 0.232471822010098, 0.288188048947924, 0.31999943534642, 
0.418522118092042, 0.46341573722527, 0.423511457367728, 0.318743323713474, 0.232426420204725, 0.288138137912279, 0.319944322446885, 
0.418509221861304, 0.463414377807562, 0.423501696139311, 0.318733220977291, 0.232425566276706, 0.288131526441925, 0.319932806520828, 
0.418502818114136, 0.463420171511311, 0.423496692844806, 0.318728733512666, 0.232420593007844, 0.28812561269889, 0.319926104767151, 
0.418515664281137, 0.463429899136473, 0.423502128932543, 0.318733438100306, 0.232429287456407, 0.288133833421887, 0.319929406056949, 
0.418472344129201, 0.463366039287306, 0.423454216704777, 0.318660849800083, 0.232401927066027, 0.288090214242472, 0.319873225063415, 
0.418414280157949, 0.463294259074236, 0.42337969440305, 0.318565963073529, 0.232370804710052, 0.288028284035883, 0.319805108011984, 
0.418397105982334, 0.463260410998113, 0.423337150202239, 0.318517764644659, 0.232370073434236, 0.287999781036826, 0.319770654368283, 
0.418358093242864, 0.46320111427735, 0.423275629067781, 0.318470508926826, 0.232316623306751, 0.287946494630388, 0.319721556062836, 
0.418322707046982, 0.463146895148345, 0.423218987019385, 0.318427594738454, 0.23227152359518, 0.287922680816725, 0.319686559921091, 
0.418299648778735, 0.463100029611455, 0.423164356140723, 0.318400540794851, 0.232214598699031, 0.28789399602927, 0.319671980271794, 
0.418288716014146, 0.46307155503011, 0.423103910756449, 0.318371030974303, 0.232183605682282, 0.287878678594244, 0.319665392755074, 
0.418293285061672, 0.463067316258908, 0.423088604681256, 0.31837286169311, 0.232175077519385, 0.287881131830156, 0.319673356985998, 
0.418311305140045, 0.46308323145551, 0.423077543142236, 0.31838249601915, 0.232181943425133, 0.287899492959466, 0.319691618129102, 
0.418302754632769, 0.463063344049503, 0.423034903417926, 0.318353505209977, 0.232153944980474, 0.287877039611281, 0.319674495270159, 
0.418245100950792, 0.463002182545614, 0.422961012007311, 0.318287687655502, 0.232078442186918, 0.287806353847205, 0.319599136973189, 
0.418236066801534, 0.462986133607834, 0.422931180459982, 0.318265544808442, 0.232052321715891, 0.28777421590033, 0.319567231282896, 
0.418211935095737, 0.462936021917538, 0.42289005297388, 0.318211738969593, 0.232025033106728, 0.28772466968957, 0.319506877715262, 
0.418188571487713, 0.462873745214711, 0.422848862979499, 0.318167706264226, 0.231984803950416, 0.287678078241761, 0.319448327847616, 
0.418174008456426, 0.462834613562136, 0.422816217599234, 0.318136044985901, 0.231955269240891, 0.287643063907084, 0.319406427525237, 
0.418122752893092, 0.462749430025066, 0.42274576719388, 0.318056978159704, 0.231877142745435, 0.287560004879941, 0.31930831810727, 
0.418084453244335, 0.462697428438888, 0.422694723421495, 0.318011583893175, 0.231840076012058, 0.287518006931348, 0.319248181211157, 
0.418083324534085, 0.462688601406595, 0.422685637982493, 0.318000421496937, 0.231835891279531, 0.287510157094557, 0.319235618050284, 
0.418086367447268, 0.462666859040205, 0.422683267490933, 0.318003103809782, 0.231841817556995, 0.28751973238142, 0.319234997578586, 
0.418090193474069, 0.462645186622794, 0.422682997509392, 0.318007395404399, 0.231832406756128, 0.287523520470882, 0.319235110547734, 
0.418093091741462, 0.462613271758316, 0.422685660449209, 0.31801390727211, 0.231792271344769, 0.287516448843842, 0.319237912387117, 
0.41810754310317, 0.462616770153588, 0.422697234554957, 0.318030037981525, 0.231790537029116, 0.2875307511416, 0.319251306335284, 
0.418126451060318, 0.462596203205544, 0.42270803538074, 0.318045026395717, 0.231740262103838, 0.287510201596222, 0.319260941173877, 
0.41815067896086, 0.462615275631389, 0.422724902843552, 0.318069946431621, 0.231745573806748, 0.287516070441447, 0.319276533436178, 
0.418212617980621, 0.462684866122147, 0.422767057396644, 0.318152308607989, 0.231775981962163, 0.287521361833893, 0.319309343759519, 
0.418137987434977, 0.462867172305155, 0.422815121539711, 0.318294109292652, 0.231871104915858, 0.287311476812518, 0.319310578617064, 
0.417869223524391, 0.463142865209566, 0.42290397828926, 0.318553967914477, 0.231953221979513, 0.28684947306117, 0.319345016028333, 
0.417405294225384, 0.463600753584528, 0.423079420672904, 0.318979030289068, 0.232133079423758, 0.286079413314927, 0.319455070435297, 
0.416561575806679, 0.464178327425183, 0.423339254396962, 0.319570300595384, 0.232284840566052, 0.284669913867241, 0.319657469466818, 
0.41517579474053, 0.464973208755898, 0.423761518049058, 0.320394632976618, 0.232492926194367, 0.28247058668631, 0.320010525549314, 
0.413195251744858, 0.465983542413553, 0.424393934357981, 0.321478378323921, 0.232706348651952, 0.27954608034644, 0.320568796030279, 
0.410362854357791, 0.467234729025706, 0.425228731714274, 0.32279324625101, 0.232449965039633, 0.275696882272845, 0.321322030651519, 
0.406329390427357, 0.468638537841177, 0.42622760921391, 0.324290036490736, 0.230725800039687, 0.27088976192775, 0.322222629933407, 
0.400680230794191, 0.470248471138832, 0.427404265363174, 0.325970817092101, 0.227211288873236, 0.265051814563044, 0.323298496426452, 
0.393380249637964, 0.47197497416789, 0.428742624682723, 0.327809517165973, 0.221838217797546, 0.258698279693749, 0.324510194728478, 
0.384630285406718, 0.47242229913348, 0.430244406688978, 0.329794299541515, 0.214685978756185, 0.251909112746674, 0.325921940315997, 
0.374891789248136, 0.470974784289634, 0.431822294247557, 0.331823466195087, 0.205865086663309, 0.244992284119045, 0.327405018448263, 
0.364395375466606, 0.46788494508675, 0.433499395495809, 0.333900978028809, 0.19573140837883, 0.23834724011747, 0.329015356665561, 
0.353582042769669, 0.463595235274294, 0.435296735036736, 0.336034248876761, 0.18483952345951, 0.232088110380446, 0.330738457955731, 
0.342115137304733, 0.458618880028042, 0.437328095119544, 0.338325398241206, 0.173586701250637, 0.2263297735159, 0.332678702126487, 
0.330678183022731, 0.453257797009073, 0.439548260684143, 0.340738599698998, 0.162081701283274, 0.221352598191299, 0.334783039112182, 
0.319812441889613, 0.448329388326011, 0.442006134955814, 0.343311574878245, 0.150504217953519, 0.217629055593618, 0.337104938020122, 
0.31073723363078, 0.443696565364579, 0.444759692335799, 0.346108615463878, 0.13984177394643, 0.215354300765233, 0.339693357810242, 
0.304836899804832, 0.439003990478594, 0.447573616535107, 0.348921299576588, 0.130588190332047, 0.214361377504367, 0.342397324317338, 
0.30192755712922, 0.434300884652277, 0.450385482930043, 0.351735114141332, 0.123040104879926, 0.213916781500344, 0.345182936400062, 
0.300561706744297, 0.429824483141814, 0.453217049298483, 0.354525652801426, 0.117507582767211, 0.214074829173055, 0.348006122476643, 
0.300321104849262, 0.425267275069938, 0.455937170353444, 0.357204209102487, 0.114426437488932, 0.214315107756672, 0.350760472315939, 
0.300356261705312, 0.420466884660096, 0.458572133646965, 0.359717408180372, 0.112786003997832, 0.214675415757082, 0.353354691575224, 
0.300705891243453, 0.415847799798965, 0.461069640408093, 0.362080550083371, 0.111999527340711, 0.215154167036915, 0.355825675952111, 
0.301399670493966, 0.411763420556725, 0.463480692353189, 0.364296793686956, 0.111607076886347, 0.215679925335993, 0.358133205664347, 
0.302062590511228, 0.408395166986564, 0.465793931749946, 0.366424061176848, 0.111527002678176, 0.216320454372407, 0.360349258909836, 
0.303268482018901, 0.405981098663763, 0.468084823133999, 0.368487777450974, 0.111554861068199, 0.216984029027045, 0.362472011641625, 
0.304213808362004, 0.404141110035469, 0.470318294676269, 0.370508466539714, 0.111679283570242, 0.217783211123375, 0.364541260973206, 
0.30524235277332, 0.402603927966929, 0.472495349544576, 0.372417228729432, 0.111903576780323, 0.21857010799224, 0.366423617041703, 
0.30653652874915, 0.401036232222601, 0.474517431150581, 0.374159554819622, 0.112327780493937, 0.219508955155061, 0.368135580866897, 
0.30793771596016, 0.399114494650127, 0.476366411685299, 0.375682653312696, 0.113072818783907, 0.22059851557486, 0.36953477602765, 
0.30966081490259, 0.396471105713463, 0.477992154511862, 0.37693512657714, 0.114168891508195, 0.22188431791732, 0.370663690511672, 
0.311582843056334, 0.393062099128212, 0.479336073665726, 0.377855029167365, 0.116041270635407, 0.223407953892808, 0.371360987164823, 
0.313995026518316, 0.389226623036755, 0.4805248188201, 0.378501219942366, 0.118156882007294, 0.225267332895378, 0.371598867310151, 
0.316755966538017, 0.385287439582811, 0.481473454452673, 0.378884596234367, 0.120764456856463, 0.227484823328473, 0.370901850112823, 
0.320033656024325, 0.381401507226771, 0.482347840186392, 0.378954096303834, 0.124150811780668, 0.230139435182848, 0.369222431066112, 
0.323610420147066, 0.37807984903608, 0.483069316192459, 0.37893656570735, 0.128069351791009, 0.233132367052023, 0.366895662152948, 
0.327615994086334, 0.375334212989859, 0.483895390455535, 0.378871558660032, 0.13251421711573, 0.236637032062171, 0.364078708377917, 
0.331814176197546, 0.373246091791012, 0.484629495580318, 0.378871114001458, 0.137241770094793, 0.240609946577726, 0.360832257055883, 
0.336330489143137, 0.371848198034872, 0.485534483629323, 0.378925810839443, 0.142361201530037, 0.245299439020476, 0.357361182715561, 
0.341227855125442, 0.3709464565971, 0.486379578536496, 0.379069099020505, 0.147605267957714, 0.250570020518605, 0.35390886379047, 
0.346476897370143, 0.370415614128898, 0.487401760493926, 0.379319685993502, 0.153143241553201, 0.256238332712065, 0.350636582276234, 
0.352111541051863, 0.370155343286725, 0.488352714812249, 0.379638351112493, 0.158833745713677, 0.26204351190809, 0.346040535802056, 
0.358356446581742, 0.370019805928279, 0.485581911976029, 0.376763851395487, 0.16477472226067, 0.26795411467181, 0.341260701817174, 
0.365145667353104, 0.369973824034188, 0.479167922571203, 0.371221461231955, 0.170837165727246, 0.27371464718126, 0.336846671756121, 
0.372538625806315, 0.369975301881211, 0.471204725335393, 0.364432056935177, 0.177263379689944, 0.279428762262618, 0.332918002134059, 
0.380082294404951, 0.369983805205544, 0.463019955610975, 0.357231921557387, 0.184107587980655, 0.284804682596793, 0.329636169082985, 
0.38778793690618, 0.370006184369198, 0.455406450898414, 0.350323766923069, 0.191614270075329, 0.290023544755311, 0.327178010010892, 
0.395282067939878, 0.370021256715735, 0.448938403799607, 0.344106044461317, 0.199407138330179, 0.294814321833759, 0.325616863028987, 
0.40268760146434, 0.370042775881572, 0.443857068774203, 0.33897769638975, 0.207434247634641, 0.296843235645691, 0.324793124976641, 
0.409674950154332, 0.370081730953262, 0.440099072877817, 0.335089331338216, 0.215295259492232, 0.297767090526525, 0.324295371982019, 
0.416448832814692, 0.370482729137846, 0.437700479521706, 0.332405420391648, 0.223079880235319, 0.298149518660167, 0.323960083638951, 
0.42276677918983, 0.371152394171667, 0.43627970858686, 0.330809526747845, 0.230472854607214, 0.298167221124359, 0.323619137805228, 
0.427027577754675, 0.372328334907897, 0.435300453952942, 0.329720835256928, 0.237619926084149, 0.297959084540676, 0.323246573270881, 
0.428928152005911, 0.37367059245292, 0.434507739649291, 0.328844973990877, 0.242431278001214, 0.297611370862253, 0.322835249480003, 
0.429680517143196, 0.37533671019084, 0.433860852755032, 0.328122170076294, 0.244633503199615, 0.297287725905561, 0.322435650553124, 
0.429882016772345, 0.377377181179464, 0.433299777514551, 0.327537270401526, 0.245545600848816, 0.296976028151147, 0.32201966117304, 
0.429626457731463, 0.379553061930284, 0.432692150352961, 0.327019964906364, 0.245740832915018, 0.296528648000322, 0.321453600856206, 
0.429065643662891, 0.381983322840223, 0.432194438655715, 0.326779161029513, 0.245740781369861, 0.295905792150246, 0.320915376054421, 
0.42811221679732, 0.384526892049594, 0.431821466940348, 0.326697555570955, 0.245556187679586, 0.294871466749705, 0.320476199471881, 
0.426881800929394, 0.387390069841296, 0.431651551561475, 0.326813126915884, 0.245256054056509, 0.293435470509983, 0.32027911357364, 
0.425206416407141, 0.390287231357703, 0.431599276664372, 0.32707588329007, 0.244687305012722, 0.291308294979571, 0.320213027142718, 
0.42293700062803, 0.393427579001848, 0.431736938061304, 0.32759014092683, 0.243650490556867, 0.288219505408527, 0.320330212305771, 
0.419848726037005, 0.396665157353224, 0.432010034602871, 0.328281332502555, 0.241917702804347, 0.284092604869221, 0.320583339512326, 
0.415878411591723, 0.400123572589951, 0.432465691697199, 0.32922193916551, 0.239340748501211, 0.278969744025494, 0.321048822739144, 
0.410768968740403, 0.403716882653647, 0.433066018426688, 0.330307593425565, 0.235643809238606, 0.272884942638002, 0.321650763484449, 
0.404219071980412, 0.407343629122425, 0.433831089723875, 0.331565590020531, 0.230347437284616, 0.266040493056092, 0.322429569298298, 
0.396047556127306, 0.411115081124792, 0.434675482384366, 0.332899174225319, 0.223318836136085, 0.258563653657287, 0.323290351827218, 
0.385860465150872, 0.414816625362239, 0.435684425385121, 0.334399643680764, 0.214505262912934, 0.250631025519303, 0.324312347470755, 
0.374282196369095, 0.418669695344192, 0.436863325115014, 0.336012818129583, 0.204095068540315, 0.242608757950804, 0.325517269167351, 
0.361580483972369, 0.42258444039102, 0.438375698591491, 0.337910899778338, 0.192839485923666, 0.235115645613943, 0.326998578979568, 
